Date,RF
1/8/2015 20:00,0.141187606
1/8/2015 21:00,0.11906059
1/8/2015 22:00,0.755737198
1/8/2015 23:00,0.653206137
1/9/2015 0:00,0.375291688
1/9/2015 1:00,0.448833514
1/9/2015 2:00,0.674296567
1/9/2015 3:00,0.342413033
1/9/2015 4:00,0.644239072
1/9/2015 5:00,0.54988064
1/9/2015 6:00,0.162655384
1/9/2015 7:00,0.008164704
1/9/2015 8:00,0.064786266
1/9/2015 9:00,0.140986185
1/9/2015 10:00,0.459130193
1/9/2015 11:00,0.168880785
1/9/2015 12:00,0.735864087
1/9/2015 13:00,0.588794368
1/9/2015 14:00,0.209252414
1/9/2015 15:00,0.40034035
1/9/2015 16:00,0.537086045
1/9/2015 17:00,0.480847252
1/9/2015 18:00,0.215695515
1/9/2015 19:00,0.140831441
1/9/2015 20:00,0.130259143
1/9/2015 21:00,0.162850407
1/9/2015 22:00,0.423539368
1/9/2015 23:00,0.184958242
1/10/2015 0:00,0.213472055
1/10/2015 1:00,0.582040961
1/10/2015 2:00,0.674412185
1/10/2015 3:00,0.496542088
1/10/2015 4:00,0.335548041
1/10/2015 5:00,0.00963204
1/10/2015 6:00,0.18796489
1/10/2015 7:00,0.034559796
1/10/2015 8:00,0.298584936
1/10/2015 9:00,0.058621651
1/10/2015 10:00,0.345005273
1/10/2015 11:00,0.994035869
1/10/2015 12:00,0.945459779
1/10/2015 13:00,0.286746751
1/10/2015 14:00,0.512645618
1/10/2015 15:00,0.686040322
1/10/2015 16:00,0.205880585
1/10/2015 17:00,0.321478393
1/10/2015 18:00,0.244972569
1/10/2015 19:00,0.295155999
1/10/2015 20:00,0.261527801
1/10/2015 21:00,0.214671741
1/10/2015 22:00,0.306762249
1/10/2015 23:00,0.088727602
1/11/2015 0:00,0.271095601
1/11/2015 1:00,0.246585767
1/11/2015 2:00,0.099495637
1/11/2015 3:00,0.055198229
1/11/2015 4:00,0.626113058
1/11/2015 5:00,0.52220301
1/11/2015 6:00,0.16121773
1/11/2015 7:00,0.234615636
1/11/2015 8:00,0.049768341
1/11/2015 9:00,0.063933591
1/11/2015 10:00,0.936942705
1/11/2015 11:00,0.393260459
1/11/2015 12:00,0.236466254
1/11/2015 13:00,0.708523541
1/11/2015 14:00,0.268167429
1/11/2015 15:00,0.758742602
1/11/2015 16:00,0.291724957
1/11/2015 17:00,0.179819144
1/11/2015 18:00,0.577900098
1/11/2015 19:00,0.182164961
1/11/2015 20:00,0.162107148
1/11/2015 21:00,0.21196521
1/11/2015 22:00,0.651105151
1/11/2015 23:00,0.657034934
1/12/2015 0:00,0.150965897
1/12/2015 1:00,0.118548068
1/12/2015 2:00,0.759922829
1/12/2015 3:00,0.125211877
1/12/2015 4:00,0.201011475
1/12/2015 5:00,0.609134283
1/12/2015 6:00,0.008454036
1/12/2015 7:00,0.068122995
1/12/2015 8:00,0.134034466
1/12/2015 9:00,0.076079596
